,stop_code,stop_name,stop_desc,stop_lat,stop_lon
1232,278.0,Таджицька (278),"вул. Пасічна, 39",49.830789,24.068507999999998
1233,255.0,Пасічна (255),"вул. Личаківська, 175",49.836187,24.06714
1234,,Котика (252),"вул. Личаківська, 149",49.837263,24.060879
1235,,Мечникова (250),"вул. Личаківська, 113",49.83846,24.055574
1236,245.0,Медичний університет (245),"вул. Личаківська, 67",49.840041,24.049249
1237,242.0,Військовий госпіталь (242),вул. Личаківська 35,49.840259,24.04315
1238,42.0,пл. Митна (42),вул. Личаківська 7,49.839833,24.038005
1239,625.0,На Нивах (625),"вул. Варшавська, 155",49.865505999999996,24.010899
1240,775.0,Тунельна (775),"вул. Тунельна (вул. Зимова, 42)",49.862629,24.00366
1241,777.0,Петрицького (777),"вул. Винниця, 2",49.861794,23.999754
1242,761.0,Винниця (761),"вул. Винниця, 60",49.861863,23.99193
1243,629.0,Татарбунарська (629),"вул. Винниця (вул. Т. Шевченка, 154)",49.854037,23.986404999999998
1244,696.0,Татарбунарська (696),"вул. Т.  Шевченка, 154-Б",49.854006,23.985048000000003
1245,687.0,Брюховицька (687),"вул. Т. Шевченка, 222а",49.859926,23.970913
1246,689.0,Шевченка (689),"вул. Т. Шевченка, 264",49.861706,23.966519
1247,691.0,Біберовича (691),вул. Т. Шевченка 292,49.862938,23.963537
1248,692.0,Порічкова (692),вул. Т. Шевченка 318,49.864446,23.960017999999998
1249,701.0,Лушпинського (701),вул. Т. Шевченка (перехрестя з вул. О. Лушпинського),49.866392,23.956699
1250,694.0,Рясне-1 (694),вул. Т. Шевченка 358,49.868094,23.952604
1251,,Стельмаха (695),"вул. Т. Шевченка, 384",49.870354999999996,23.946177
1252,,Сотника Панаса (698),вул. Т. Шевченка (навпроти № 321),49.872592,23.933177
1253,657.0,Величковського (657),вул. І. Величковського (навпроти № 40),49.875209000000005,23.932541
1254,655.0,Рясне-2 (655),"Рясне-2, вул. І. Величковського 2",49.875406,23.93804
1255,656.0,Величковського (656),вул. І. Величковського 42,49.875299,23.93245
1256,693.0,Сотника Панаса (693),вул. Т. Шевченка 321,49.872482,23.933802
1257,700.0,Стельмаха (700),вул. Т. Шевченка (навпроти № 384),49.870438,23.945507
1258,699.0,Рясне-1 (699),вул. Т. Шевченка (навпроти № 358А),49.86835,23.950866
1259,702.0,Лушпинського (702),вул. Т. Шевченка (перехрестя з вул. Професора Ковалика),49.866431,23.95637
1260,690.0,Порічкова (690),вул. Т. Шевченка 277,49.864277,23.960077
1261,688.0,Біберовича (688),вул. Т. Шевченка 241,49.862935,23.963193
1262,686.0,Шевченка (686),вул. Т. Шевченка 209,49.861234,23.967394
1263,,Брюховицька (685),вул. Т. Шевченка 171,49.859833,23.970693
1264,186.0,Татарбунарська (186),вул. Т. Шевченка (навпроти № 154Б),49.853766,23.9853
1265,628.0,Татарбунарська (628),"вул. о. Омеляна Ковча (навпроти Т. Шевченка, 154)",49.854078,23.986534
1266,762.0,Винниця (762),"вул. Винниця, 42",49.862057,23.993744
1267,778.0,Петрицького (778),"вул. Винниця, 7",49.861477,24.000374
1268,776.0,Тунельна (776),"вул. Тунельна, 18",49.862582,24.00393
1269,624.0,На Нивах (624),вул. Варшавська 126,49.86548,24.011159
1270,240.0,пл. Митна (240),вул. Личаківська 2,49.839746999999996,24.037212
1271,241.0,Військовий госпіталь (241),"вул. Личаківська, 28",49.840221,24.043326999999998
1272,243.0,Медичний університет (243),вул. Личаківська 52,49.839806,24.049845
1273,246.0,Мечникова (246),"вул. Личаківська, 74",49.838735,24.054002
1274,,Котика (249),"вул. Личаківська, 112",49.837439,24.059711
1275,285.0,Пасічна (285),вул. Пасічна (навпроти № 11),49.834171000000005,24.067872
1276,279.0,Таджицька (279),"вул. Пасічна, 42",49.829633,24.069520999999998
1277,281.0,Майорівка (281),"вул. Пасічна, 70",49.825977,24.073196
1278,287.0,Ярошинської (287),"вул. Пасічна (навпроти вул. Є.Ярошинської, 2)",49.822252,24.075079000000002
1279,,Лисинецька (283),вул. Пасічна 90,49.817974,24.07672
1280,214.0,ТЦ Метро-2 (214),вул. Дж. Вашингтона 21,49.814485,24.075991000000002
1281,215.0,Перинатальний центр (215),вул. Дж. Вашингтона 5А,49.816146,24.069323
1282,216.0,Вашингтона (216),"вул. Дж. Вашингтона (навпроти вул. Зелена, 147)",49.815984,24.062746
1283,,Бузкова (373),"вул. Зелена, 186",49.813747,24.060043
1284,,Фрезерний завод (374),"вул. Зелена, 200",49.811999,24.06082
1285,,Автостанція №5 (375),"вул. Зелена, 214",49.807544,24.061464
1286,376.0,ДБК (376),"вул. Зелена, 238",49.804937,24.062708999999998
1287,379.0,Зубрівська (379),"вул. Зелена, 266",49.801505999999996,24.065895
1288,380.0,Сихівська (380),"вул. Зелена, 278",49.797039,24.071817000000003
1289,,Кавалерідзе (426),"вул. Сихівська, 20",49.794394,24.063185999999998
1290,118.0,Залізничний вокзал (118),"пл. Двірцева, 1",49.839003000000005,23.996775
1291,188.0,Приміський вокзал (188),вул. Чернівецька (навпроти буд.4),49.8377,24.000191
1292,528.0,Кропивницького (528),"пл. Кропивницького, 8",49.836253,24.004338
1293,557.0,Бандери (557),вул. С. Бандери 73,49.834858000000004,24.006897
1294,511.0,Київська (511),"вул. Київська, 1",49.832429,24.011806
1295,505.0,Сахарова (505),"вул. І. Нечуя-Левицького ( Сахарова, 2)",49.832421999999994,24.017771
1296,19.0,Парк культури (19),вул. Д. Вітовського (вхід до парку),49.830253000000006,24.023296
1297,361.0,Площа Франка (361),"вул. Франка, 78",49.829725,24.03126
1298,37.0,Стрийський парк (37),"вул. Франка, 108",49.826744,24.034173000000003
1299,73.0,Академія мистецтв (73),вул. Снопківська (навпроти № 47),49.824759,24.036965
1300,793.0,Стадіон Україна (793),"вул. Стуса, 23",49.818604,24.042791
1301,797.0,Угорська (797),"пр. Червоної Калини (вул. Угорська, 27)",49.810615000000006,24.046181
1302,794.0,Шувар (794),"пр. Червоної Калини, 36",49.798241,24.049459
1303,782.0,Дитяча поліклініка (782),"пр. Червоної Калини, 46",49.797228000000004,24.051822
1304,791.0,Центр Довженка (791),пр. Червоної Калини (навпроти буд. 81),49.794944,24.056126000000003
1305,753.0,Поліклініка №4 (753),"пр. Червоної Калини, 70",49.790068,24.05883
1306,788.0,Коломийська (788),"пр. Червоної Калини, 80",49.788108,24.058923999999998
1307,787.0,Санта Барбара (787),"пр. Червоної Калини, 94",49.785659,24.059045
1308,784.0,Вернадського (784),"пр. Червоної Калини, 106",49.782409,24.059186999999998
1309,785.0,Вернадського (785),"пр. Червоної Калини, 106",49.782514,24.059281
1310,786.0,Санта Барбара (786),"пр. Червоної Калини, 109",49.785815,24.059151999999997
1311,789.0,Коломийська (789),"пр. Червоної Калини, 97",49.788047999999996,24.059058
1312,754.0,Поліклініка №4 (754),"пр. Червоної Калини, 72",49.790273,24.058985999999997
1313,790.0,Центр Довженка (790),"пр. Червоної Калини, 81",49.795038,24.056196
1314,783.0,Дитяча поліклініка (783),"пр. Червоної Калини, 59",49.797043,24.052334
1315,795.0,Шувар (795),"пр. Червоної Калини, 36",49.799580999999996,24.047769
1316,,Угорська (796),"пр. Червоної Калини, 1",49.810931,24.046264
1317,792.0,Стадіон Україна (792),"вул. Стуса, 49",49.818801,24.04242
1318,4.0,Академія мистецтв (4),"вул. Свенціцького, 15",49.825511999999996,24.035667
1319,,Стрийський парк (28),"вул. Іларіона Свєнціцького, 5",49.826955,24.034129999999998
1320,,Стрийський ринок (32),"вул. Франка, 81",49.829234,24.032193
1321,20.0,Парк культури (20),вул. Д. Вітовського (навпроти № 41),49.830242,24.023838
1322,27.0,Сахарова (27),"вул. І. Нечуя-Левицького, 8",49.832645,24.017127
1323,527.0,Київська (527),"вул. І. Котляревського (вул. Генерала Т. Чупринки, 21)",49.832266,24.012486
1324,555.0,Бандери (555),"вул. Русових (вул. С. Бандери, 69)",49.834538,24.007375
1325,47.0,Кропивницького (47),"пл. Кропивницького, 8",49.836706,24.004188
1326,189.0,Приміський вокзал (189),"вул. Чернівецька, 4",49.837737,24.00016
1327,117.0,Залізничний вокзал (117),"пл. Двірцева, 1",49.839890000000004,23.995026
