,route_number,name,street,latitude,longitude,odd,district
2650,8,Шевченківська районна адміністрація,"просп. В. Чорновола (вул. А.Могильницького, 18)",49.85821815,24.0217211,,Шевченківський
2651,12,Шевченківська районна адміністрація,вул. В. Липинського 12,49.8568865,24.02375239,,Залізничний 
2652,17,Шевченківська районна адміністрація,просп. В. Чорновола 57,49.85590485,24.02134285,,Шевченківський
2653,17,Шевченківська районна адміністрація,просп. В. Чорновола 61,49.8577788,24.0201758,,Шевченківський
2654,17,Шевченківська районна адміністрація,"просп. В. Чорновола (вул. А.Могильницького, 18)",49.85821815,24.0217211,,Шевченківський
2655,22,Шевченківська районна адміністрація,просп. В. Чорновола 57,49.85590485,24.02134285,,Шевченківський
2656,22,Шевченківська районна адміністрація,просп. В. Чорновола 61,49.8577788,24.0201758,,Шевченківський
2657,22,Шевченківська районна адміністрація,"просп. В. Чорновола (вул. А.Могильницького, 18)",49.85821815,24.0217211,,Шевченківський
2658,25,Шевченківська районна адміністрація,вул. В. Липинського 12,49.8568865,24.02375239,,Залізничний 
2659,25,Шевченківська районна адміністрація,просп. В. Чорновола 57,49.85590485,24.02134285,,Шевченківський
2660,26,Шевченківська районна адміністрація,вул. В. Липинського 12,49.8568865,24.02375239,,Залізничний 
2661,26,Шевченківська районна адміністрація,просп. В. Чорновола 57,49.85590485,24.02134285,,Шевченківський
2662,28,Шевченківська районна адміністрація,просп. В. Чорновола 57,49.85590485,24.02134285,,Шевченківський
2663,28,Шевченківська районна адміністрація,просп. В. Чорновола 61,49.8577788,24.0201758,,Шевченківський
2664,31,Шевченківська районна адміністрація,просп. В. Чорновола 57,49.85590485,24.02134285,,Шевченківський
2665,31,Шевченківська районна адміністрація,просп. В. Чорновола 61,49.8577788,24.0201758,,Шевченківський
2666,31,Шевченківська районна адміністрація,"просп. В. Чорновола (вул. А.Могильницького, 18)",49.85821815,24.0217211,,Шевченківський
2667,34,Шевченківська районна адміністрація,вул. В. Липинського 12,49.8568865,24.02375239,,Залізничний 
2668,34,Шевченківська районна адміністрація,просп. В. Чорновола 57,49.85590485,24.02134285,,Шевченківський
2669,34,Шевченківська районна адміністрація,просп. В. Чорновола 61,49.8577788,24.0201758,,Шевченківський
2670,35,Шевченківська районна адміністрація,вул. В. Липинського 12,49.8568865,24.02375239,,Залізничний 
2671,35,Шевченківська районна адміністрація,просп. В. Чорновола 57,49.85590485,24.02134285,,Шевченківський
2672,37,Шевченківська районна адміністрація,просп. В. Чорновола 57,49.85590485,24.02134285,,Шевченківський
2673,37,Шевченківська районна адміністрація,просп. В. Чорновола 61,49.8577788,24.0201758,,Шевченківський
2674,37,Шевченківська районна адміністрація,"просп. В. Чорновола (вул. А.Могильницького, 18)",49.85821815,24.0217211,,Шевченківський
2675,39,Шевченківська районна адміністрація,вул. В. Липинського 12,49.8568865,24.02375239,,Залізничний 
2676,39,Шевченківська районна адміністрація,просп. В. Чорновола 57,49.85590485,24.02134285,,Шевченківський
2677,41,Шевченківська районна адміністрація,просп. В. Чорновола 57,49.85590485,24.02134285,,Шевченківський
2678,41,Шевченківська районна адміністрація,просп. В. Чорновола 61,49.8577788,24.0201758,,Шевченківський
2679,41,Шевченківська районна адміністрація,"просп. В. Чорновола (вул. А.Могильницького, 18)",49.85821815,24.0217211,,Шевченківський
2680,46,Шевченківська районна адміністрація,просп. В. Чорновола 57,49.85590485,24.02134285,,Шевченківський
2681,46,Шевченківська районна адміністрація,просп. В. Чорновола 61,49.8577788,24.0201758,,Шевченківський
2682,46,Шевченківська районна адміністрація,"просп. В. Чорновола (вул. А.Могильницького, 18)",49.85821815,24.0217211,,Шевченківський
2683,50,Шевченківська районна адміністрація,просп. В. Чорновола 57,49.85590485,24.02134285,,Шевченківський
2684,50,Шевченківська районна адміністрація,просп. В. Чорновола 61,49.8577788,24.0201758,,Шевченківський
2685,50,Шевченківська районна адміністрація,"просп. В. Чорновола (вул. А.Могильницького, 18)",49.85821815,24.0217211,,Шевченківський
